window_start,store_id,store_name,product_id,product_name,category,history_days,history_total_sales,history_average_sales,history_zero_sales_ratio,history_nonzero_sales_ratio,recent28_mean,product_history_mean,category_history_mean,hierarchy_shrink_target,demand_class,is_low_volume
2022-03-01,23,C地姜山店,11002605,老板仔香脆海苔卷（原味）,包装海苔,699,737.0,1.0543633762517883,0.542203147353362,0.45779685264663805,1.25,0.43490701001430615,0.7338033926016758,0.902232781524627,intermittent,0
2022-03-01,23,C地姜山店,11004973,特仑苏纯牛奶,乳类饮品,699,68.0,0.09728183118741059,0.9313304721030042,0.06866952789699571,0.03571428571428571,0.3223652837386743,1.0263233190271817,0.3198313917841815,very_sparse,1
2022-03-01,23,C地姜山店,11005780,大丰古法瓜子,包装坚果,699,844.0,1.2074391988555078,0.4291845493562232,0.5708154506437768,0.8571428571428571,0.7907214387901084,0.7907214387901084,0.8239321479664827,regular,0
2022-03-01,23,C地姜山店,11008516,李子柒螺蛳粉335g,速食类,699,494.0,0.7067238912732475,0.6051502145922747,0.3948497854077253,1.1785714285714286,0.46924177396280403,0.39362354383813614,0.8087829552421828,intermittent,0
2022-03-01,23,C地姜山店,12000134,百事可乐600ml,碳酸饮料,699,1115.0,1.5951359084406296,0.2989985693848355,0.7010014306151645,1.0357142857142858,2.37155119558553,2.0499693439607602,1.639316370324954,regular,0
2022-03-01,23,C地姜山店,12000292,红牛,功能饮料,699,2873.0,4.110157367668097,0.23032904148783978,0.7696709585121603,2.142857142857143,6.0404659717964435,6.0404659717964435,4.091661557326793,regular,0
2022-03-01,23,C地姜山店,12001131,旺仔牛奶,乳类饮品,699,831.0,1.1888412017167382,0.5879828326180258,0.41201716738197425,1.2142857142857142,1.3280196198651135,1.0263233190271817,1.2108134069078273,intermittent,0
2022-03-01,47,C地桑田路店,11000405,百事可乐330ml,碳酸饮料,699,1940.0,2.775393419170243,0.45493562231759654,0.5450643776824035,0.5714285714285714,1.72838749233599,2.0499693439607602,1.2142244022072348,volatile,0
2022-03-01,47,C地桑田路店,11001020,韩国海牌海苔 / 韩国海飘海苔,包装海苔,699,1292.0,1.848354792560801,0.4520743919885551,0.547925608011445,1.1071428571428572,1.0326997751890457,0.7338033926016758,1.0101420396484775,volatile,0
2022-03-01,47,C地桑田路店,11002170,三养辣火鸡味拌面,速食类,699,142.0,0.20314735336194564,0.8340486409155937,0.1659513590844063,0.35714285714285715,0.31800531371346824,0.39362354383813614,0.35269773145309624,low_volume_intermittent,1
2022-03-01,47,C地桑田路店,11002561,乡吧哥蜜汁鸡翅,包装散称,699,4222.0,6.0400572246065805,0.27896995708154504,0.721030042918455,6.071428571428571,3.510116492949111,3.510116492949111,4.790772532188841,regular,0
2022-03-01,47,C地桑田路店,11002605,老板仔香脆海苔卷（原味）,包装海苔,699,374.0,0.5350500715307582,0.7010014306151645,0.2989985693848355,0.8571428571428571,0.43490701001430615,0.7338033926016758,0.7058042100960555,intermittent,0
2022-03-01,47,C地桑田路店,11005780,大丰古法瓜子,包装坚果,699,382.0,0.5464949928469242,0.7010014306151645,0.2989985693848355,0.8571428571428571,0.7907214387901084,0.7907214387901084,0.8239321479664827,intermittent,0
2022-03-01,47,C地桑田路店,11008516,李子柒螺蛳粉335g,速食类,699,280.0,0.4005722460658083,0.765379113018598,0.23462088698140202,0.9285714285714286,0.46924177396280403,0.39362354383813614,0.6837829552421828,low_volume_intermittent,1
2022-03-01,47,C地桑田路店,11008644,洽洽早餐每日坚果（燕麦片）,包装冲饮,699,23.0,0.032904148783977114,0.9899856938483548,0.010014306151645207,0.0,0.027181688125894134,0.027181688125894134,0.013590844062947069,very_sparse,1
2022-03-01,47,C地桑田路店,12000134,百事可乐600ml,碳酸饮料,699,1585.0,2.267525035765379,0.2703862660944206,0.7296137339055794,1.6428571428571428,2.37155119558553,2.0499693439607602,1.9428877988963826,regular,0
2022-03-01,47,C地桑田路店,12000292,红牛,功能饮料,699,3228.0,4.618025751072961,0.2832618025751073,0.7167381974248928,1.8928571428571428,6.0404659717964435,6.0404659717964435,3.966661557326793,volatile,0
2022-03-01,47,C地桑田路店,12001131,旺仔牛奶,乳类饮品,699,902.0,1.290414878397711,0.530758226037196,0.46924177396280403,1.1785714285714286,1.3280196198651135,1.0263233190271817,1.1929562640506846,intermittent,0
2022-03-01,69,B地江山店店,11000405,百事可乐330ml,碳酸饮料,699,3347.0,4.7882689556509295,0.26895565092989987,0.7310443490701002,5.571428571428571,1.72838749233599,2.0499693439607602,3.7142244022072344,regular,0
2022-03-01,69,B地江山店店,11001020,韩国海牌海苔 / 韩国海飘海苔,包装海苔,699,1460.0,2.088698140200286,0.525035765379113,0.474964234620887,1.5357142857142858,1.0326997751890457,0.7338033926016758,1.224427753934192,intermittent,0
2022-03-01,69,B地江山店店,11002170,三养辣火鸡味拌面,速食类,699,260.0,0.3719599427753934,0.7353361945636624,0.2646638054363376,0.6785714285714286,0.31800531371346824,0.39362354383813614,0.513412017167382,low_volume_intermittent,1
2022-03-01,69,B地江山店店,11002561,乡吧哥蜜汁鸡翅,包装散称,699,3427.0,4.90271816881259,0.47067238912732473,0.5293276108726752,9.071428571428571,3.510116492949111,3.510116492949111,6.290772532188841,volatile,0
2022-03-01,69,B地江山店店,11002605,老板仔香脆海苔卷（原味）,包装海苔,699,506.0,0.7238912732474965,0.7124463519313304,0.2875536480686695,0.2857142857142857,0.43490701001430615,0.7338033926016758,0.42008992438176984,intermittent,0
2022-03-01,69,B地江山店店,11005780,大丰古法瓜子,包装坚果,699,1095.0,1.5665236051502145,0.38626609442060084,0.6137339055793991,0.9642857142857143,0.7907214387901084,0.7907214387901084,0.8775035765379113,regular,0
2022-03-01,69,B地江山店店,11008516,李子柒螺蛳粉335g,速食类,699,727.0,1.040057224606581,0.586552217453505,0.413447782546495,2.1785714285714284,0.46924177396280403,0.39362354383813614,1.3087829552421826,intermittent,0
2022-03-01,69,B地江山店店,11008644,洽洽早餐每日坚果（燕麦片）,包装冲饮,699,21.0,0.030042918454935622,0.9928469241773963,0.00715307582260372,0.0,0.027181688125894134,0.027181688125894134,0.013590844062947069,very_sparse,1
2022-03-01,69,B地江山店店,12000134,百事可乐600ml,碳酸饮料,699,3117.0,4.459227467811159,0.25894134477825465,0.7410586552217453,4.928571428571429,2.37155119558553,2.0499693439607602,3.5857449417535254,regular,0
2022-03-01,69,B地江山店店,12000292,红牛,功能饮料,699,4855.0,6.945636623748212,0.2246065808297568,0.7753934191702432,3.892857142857143,6.0404659717964435,6.0404659717964435,4.966661557326793,volatile,0
2022-03-01,69,B地江山店店,12001131,旺仔牛奶,乳类饮品,699,1551.0,2.218884120171674,0.45064377682403434,0.5493562231759657,3.7142857142857144,1.3280196198651135,1.0263233190271817,2.460813406907828,volatile,0
2022-03-01,178,C地五乡镇店,11000405,百事可乐330ml,碳酸饮料,699,637.0,0.9113018597997139,0.8011444921316166,0.1988555078683834,0.0,1.72838749233599,2.0499693439607602,0.928510116492949,low_volume_intermittent,1
2022-03-01,178,C地五乡镇店,11001020,韩国海牌海苔 / 韩国海飘海苔,包装海苔,699,438.0,0.6266094420600858,0.753934191702432,0.24606580829756797,0.0,1.0326997751890457,0.7338033926016758,0.4565706110770489,low_volume_intermittent,1
2022-03-01,178,C地五乡镇店,11002170,三养辣火鸡味拌面,速食类,699,539.0,0.771101573676681,0.6566523605150214,0.34334763948497854,2.0357142857142856,0.31800531371346824,0.39362354383813614,1.1919834457388105,intermittent,0
2022-03-01,178,C地五乡镇店,11002561,乡吧哥蜜汁鸡翅,包装散称,699,3953.0,5.6552217453505005,0.5679542203147353,0.43204577968526464,8.571428571428571,3.510116492949111,3.510116492949111,6.040772532188841,intermittent,0
2022-03-01,178,C地五乡镇店,11002605,老板仔香脆海苔卷（原味）,包装海苔,699,176.0,0.25178826895565093,0.8841201716738197,0.11587982832618025,0.5357142857142857,0.43490701001430615,0.7338033926016758,0.5450899243817698,very_sparse,1
2022-03-01,178,C地五乡镇店,11004973,特仑苏纯牛奶,乳类饮品,699,122.0,0.17453505007153075,0.8669527896995708,0.13304721030042918,0.2857142857142857,0.3223652837386743,1.0263233190271817,0.44483139178418146,very_sparse,1
2022-03-01,178,C地五乡镇店,11005780,大丰古法瓜子,包装坚果,699,449.0,0.642346208869814,0.7696709585121603,0.23032904148783978,1.2857142857142858,0.7907214387901084,0.7907214387901084,1.0382178622521971,low_volume_intermittent,1
2022-03-01,178,C地五乡镇店,11008516,李子柒螺蛳粉335g,速食类,699,478.0,0.6838340486409156,0.7424892703862661,0.2575107296137339,0.8928571428571429,0.46924177396280403,0.39362354383813614,0.6659258123850399,intermittent,0
2022-03-01,178,C地五乡镇店,12000134,百事可乐600ml,碳酸饮料,699,2809.0,4.0185979971387695,0.5278969957081545,0.4721030042918455,4.642857142857143,2.37155119558553,2.0499693439607602,3.4428877988963826,intermittent,0
2022-03-01,178,C地五乡镇店,12000292,红牛,功能饮料,699,8176.0,11.696709585121603,0.48068669527896996,0.51931330472103,9.321428571428571,6.0404659717964435,6.0404659717964435,7.680947271612507,volatile,0
2022-03-01,178,C地五乡镇店,12001131,旺仔牛奶,乳类饮品,699,1521.0,2.1759656652360513,0.5894134477825465,0.4105865522174535,2.607142857142857,1.3280196198651135,1.0263233190271817,1.907241978336399,intermittent,0
2022-03-01,276,A地双桥路店,11000405,百事可乐330ml,碳酸饮料,699,40.0,0.05722460658082976,0.9642346208869814,0.0357653791130186,0.25,1.72838749233599,2.0499693439607602,1.053510116492949,very_sparse,1
2022-03-01,276,A地双桥路店,11001020,韩国海牌海苔 / 韩国海飘海苔,包装海苔,699,36.0,0.05150214592274678,0.9628040057224606,0.03719599427753934,0.17857142857142858,1.0326997751890457,0.7338033926016758,0.5458563253627632,very_sparse,1
2022-03-01,276,A地双桥路店,11002170,三养辣火鸡味拌面,速食类,699,16.0,0.022889842632331903,0.977110157367668,0.022889842632331903,0.17857142857142858,0.31800531371346824,0.39362354383813614,0.263412017167382,very_sparse,1
2022-03-01,276,A地双桥路店,11002561,乡吧哥蜜汁鸡翅,包装散称,699,243.0,0.34763948497854075,0.9027181688125894,0.09728183118741059,0.8214285714285714,3.510116492949111,3.510116492949111,2.165772532188841,very_sparse,1
2022-03-01,276,A地双桥路店,11002605,老板仔香脆海苔卷（原味）,包装海苔,699,32.0,0.045779685264663805,0.9613733905579399,0.03862660944206009,0.03571428571428571,0.43490701001430615,0.7338033926016758,0.29508992438176984,very_sparse,1
2022-03-01,276,A地双桥路店,11005780,大丰古法瓜子,包装坚果,699,41.0,0.058655221745350504,0.9484978540772532,0.05150214592274678,0.03571428571428571,0.7907214387901084,0.7907214387901084,0.41321786225219703,very_sparse,1
2022-03-01,276,A地双桥路店,11008516,李子柒螺蛳粉335g,速食类,699,8.0,0.011444921316165951,0.9928469241773963,0.00715307582260372,0.0,0.46924177396280403,0.39362354383813614,0.21949724095646844,very_sparse,1
2022-03-01,276,A地双桥路店,12000134,百事可乐600ml,碳酸饮料,699,120.0,0.17167381974248927,0.8898426323319027,0.11015736766809728,0.6071428571428571,2.37155119558553,2.0499693439607602,1.4250306560392396,very_sparse,1
2022-03-01,276,A地双桥路店,12000292,红牛,功能饮料,699,122.0,0.17453505007153075,0.9284692417739628,0.0715307582260372,0.17857142857142858,6.0404659717964435,6.0404659717964435,3.109518700183936,very_sparse,1
2022-03-01,276,A地双桥路店,12001131,旺仔牛奶,乳类饮品,699,44.0,0.06294706723891273,0.9713876967095851,0.02861230329041488,0.17857142857142858,1.3280196198651135,1.0263233190271817,0.6929562640506847,very_sparse,1
2022-03-08,14,C地彩虹南路店,11000405,百事可乐330ml,碳酸饮料,706,1184.0,1.6770538243626063,0.43201133144475923,0.5679886685552408,1.1785714285714286,1.7345204370700122,2.0586806960744637,1.5213779846216107,volatile,0
2022-03-08,14,C地彩虹南路店,11001020,韩国海牌海苔 / 韩国海飘海苔,包装海苔,706,693.0,0.9815864022662889,0.5623229461756374,0.4376770538243626,0.8214285714285714,1.028328611898017,0.731788749494132,0.8655706191825172,intermittent,0
2022-03-08,14,C地彩虹南路店,11002170,三养辣火鸡味拌面,速食类,706,111.0,0.15722379603399433,0.8611898016997167,0.1388101983002833,0.21428571428571427,0.32051800890327803,0.3964993929583165,0.28259813840550385,very_sparse,1
2022-03-08,14,C地彩虹南路店,11002561,乡吧哥蜜汁鸡翅,包装散称,706,2273.0,3.2195467422096318,0.4376770538243626,0.5623229461756374,2.607142857142857,3.531768514771348,3.531768514771348,3.0694556859571023,volatile,0
2022-03-08,14,C地彩虹南路店,11002605,老板仔香脆海苔卷（原味）,包装海苔,706,303.0,0.42917847025495753,0.7450424929178471,0.254957507082153,0.2857142857142857,0.43524888709024684,0.731788749494132,0.41978955888304337,low_volume_intermittent,1
2022-03-08,14,C地彩虹南路店,11004973,特仑苏纯牛奶,乳类饮品,706,490.0,0.6940509915014165,0.5779036827195467,0.42209631728045327,0.8214285714285714,0.32247403210576014,1.0303116147308782,0.7135188182921894,intermittent,0
2022-03-08,14,C地彩虹南路店,11005780,大丰古法瓜子,包装坚果,706,713.0,1.0099150141643058,0.48725212464589235,0.5127478753541076,0.6785714285714286,0.7895588830433024,0.7895588830433024,0.7340651558073655,regular,0
2022-03-08,14,C地彩虹南路店,11008516,李子柒螺蛳粉335g,速食类,706,205.0,0.29036827195467424,0.8385269121813032,0.16147308781869688,0.5714285714285714,0.4724807770133549,0.3964993929583165,0.5067583974099554,low_volume_intermittent,1
2022-03-08,14,C地彩虹南路店,11008644,洽洽早餐每日坚果（燕麦片）,包装冲饮,706,13.0,0.018413597733711047,0.9830028328611898,0.0169971671388102,0.0,0.026912181303116147,0.026912181303116147,0.013456090651558072,very_sparse,1
2022-03-08,14,C地彩虹南路店,12000134,百事可乐600ml,碳酸饮料,706,1773.0,2.511331444759207,0.19830028328611898,0.8016997167138811,1.2857142857142858,2.3828409550789154,2.0586806960744637,1.7694455685957102,regular,0
2022-03-08,14,C地彩虹南路店,12000292,红牛,功能饮料,706,4163.0,5.896600566572238,0.042492917847025496,0.9575070821529745,6.25,6.055240793201133,6.055240793201133,6.152620396600566,regular,0
2022-03-08,14,C地彩虹南路店,12001131,旺仔牛奶,乳类饮品,706,641.0,0.9079320113314447,0.6529745042492918,0.34702549575070823,1.6428571428571428,1.3336705787130716,1.0303116147308782,1.4275920679886687,intermittent,0
2022-03-08,18,A地天九街店,11000405,百事可乐330ml,碳酸饮料,706,889.0,1.2592067988668556,0.7507082152974505,0.24929178470254956,4.821428571428571,1.7345204370700122,2.0586806960744637,3.342806556050182,low_volume_intermittent,1
2022-03-08,18,A地天九街店,11001020,韩国海牌海苔 / 韩国海飘海苔,包装海苔,706,456.0,0.6458923512747875,0.7521246458923513,0.24787535410764872,1.0357142857142858,1.028328611898017,0.731788749494132,0.9727134763253744,low_volume_intermittent,1
2022-03-08,18,A地天九街店,11002170,三养辣火鸡味拌面,速食类,706,205.0,0.29036827195467424,0.8498583569405099,0.1501416430594901,1.2857142857142858,0.32051800890327803,0.3964993929583165,0.8183124241197897,low_volume_intermittent,1
2022-03-08,18,A地天九街店,11002561,乡吧哥蜜汁鸡翅,包装散称,706,1379.0,1.953257790368272,0.7280453257790368,0.2719546742209632,4.0,3.531768514771348,3.531768514771348,3.765884257385674,intermittent,0
2022-03-08,18,A地天九街店,11002605,老板仔香脆海苔卷（原味）,包装海苔,706,0.0,0.0,1.0,0.0,0.0,0.43524888709024684,0.731788749494132,0.27693241602590046,no_positive_history,1
2022-03-08,18,A地天九街店,11005780,大丰古法瓜子,包装坚果,706,353.0,0.5,0.7422096317280453,0.2577903682719547,1.3928571428571428,0.7895588830433024,0.7895588830433024,1.0912080129502226,intermittent,0
2022-03-08,18,A地天九街店,11008516,李子柒螺蛳粉335g,速食类,706,108.0,0.1529745042492918,0.8980169971671388,0.10198300283286119,0.32142857142857145,0.4724807770133549,0.3964993929583165,0.38175839740995554,very_sparse,1
2022-03-08,18,A地天九街店,12000134,百事可乐600ml,碳酸饮料,706,1127.0,1.5963172804532577,0.613314447592068,0.386685552407932,2.5,2.3828409550789154,2.0586806960744637,2.3765884257385674,intermittent,0
2022-03-08,18,A地天九街店,12000292,红牛,功能饮料,706,6282.0,8.898016997167138,0.6062322946175638,0.3937677053824363,8.035714285714286,6.055240793201133,6.055240793201133,7.045477539457709,intermittent,0
2022-03-08,18,A地天九街店,12001131,旺仔牛奶,乳类饮品,706,1037.0,1.4688385269121813,0.7096317280453258,0.29036827195467424,2.75,1.3336705787130716,1.0303116147308782,1.981163496560097,intermittent,0
2022-03-08,23,C地姜山店,11000405,百事可乐330ml,碳酸饮料,706,506.0,0.71671388101983,0.6402266288951841,0.3597733711048159,0.6785714285714286,1.7345204370700122,2.0586806960744637,1.2713779846216107,intermittent,0
2022-03-08,23,C地姜山店,11001020,韩国海牌海苔 / 韩国海飘海苔,包装海苔,706,695.0,0.9844192634560907,0.4886685552407932,0.5113314447592068,0.6785714285714286,1.028328611898017,0.731788749494132,0.7941420477539458,regular,0
2022-03-08,23,C地姜山店,11002170,三养辣火鸡味拌面,速食类,706,304.0,0.43059490084985835,0.6841359773371105,0.31586402266288954,0.5357142857142857,0.32051800890327803,0.3964993929583165,0.44331242411978955,low_volume_intermittent,1
2022-03-08,23,C地姜山店,11002561,乡吧哥蜜汁鸡翅,包装散称,706,1760.0,2.492917847025496,0.4235127478753541,0.5764872521246459,2.607142857142857,3.531768514771348,3.531768514771348,3.0694556859571023,volatile,0
2022-03-08,23,C地姜山店,11002605,老板仔香脆海苔卷（原味）,包装海苔,706,741.0,1.0495750708215297,0.5410764872521246,0.45892351274787535,1.1428571428571428,0.43524888709024684,0.731788749494132,0.8483609874544719,intermittent,0
2022-03-08,23,C地姜山店,11004973,特仑苏纯牛奶,乳类饮品,706,69.0,0.09773371104815864,0.9305949008498584,0.06940509915014165,0.07142857142857142,0.32247403210576014,1.0303116147308782,0.33851881829218944,very_sparse,1
2022-03-08,23,C地姜山店,11005780,大丰古法瓜子,包装坚果,706,848.0,1.2011331444759208,0.42917847025495753,0.5708215297450425,0.75,0.7895588830433024,0.7895588830433024,0.7697794415216512,regular,0
2022-03-08,23,C地姜山店,11008516,李子柒螺蛳粉335g,速食类,706,504.0,0.7138810198300283,0.6005665722379604,0.39943342776203966,1.3214285714285714,0.4724807770133549,0.3964993929583165,0.8817583974099555,intermittent,0
2022-03-08,23,C地姜山店,12000134,百事可乐600ml,碳酸饮料,706,1126.0,1.594900849858357,0.3002832861189802,0.6997167138810199,1.0714285714285714,2.3828409550789154,2.0586806960744637,1.662302711452853,regular,0
2022-03-08,23,C地姜山店,12000292,红牛,功能饮料,706,2889.0,4.092067988668555,0.22946175637393768,0.7705382436260623,1.9285714285714286,6.055240793201133,6.055240793201133,3.991906110886281,regular,0
2022-03-08,23,C地姜山店,12001131,旺仔牛奶,乳类饮品,706,833.0,1.179886685552408,0.5906515580736544,0.4093484419263456,0.35714285714285715,1.3336705787130716,1.0303116147308782,0.7847349251315257,intermittent,0
2022-03-08,47,C地桑田路店,11000405,百事可乐330ml,碳酸饮料,706,1942.0,2.7507082152974505,0.45892351274787535,0.5410764872521246,0.5714285714285714,1.7345204370700122,2.0586806960744637,1.217806556050182,volatile,0
2022-03-08,47,C地桑田路店,11001020,韩国海牌海苔 / 韩国海飘海苔,包装海苔,706,1297.0,1.8371104815864023,0.45325779036827196,0.546742209631728,1.1071428571428572,1.028328611898017,0.731788749494132,1.0084277620396602,volatile,0
2022-03-08,47,C地桑田路店,11002170,三养辣火鸡味拌面,速食类,706,143.0,0.20254957507082152,0.8342776203966006,0.16572237960339944,0.39285714285714285,0.32051800890327803,0.3964993929583165,0.37188385269121815,low_volume_intermittent,1
2022-03-08,47,C地桑田路店,11002561,乡吧哥蜜汁鸡翅,包装散称,706,4261.0,6.0354107648725215,0.2790368271954674,0.7209631728045326,6.25,3.531768514771348,3.531768514771348,4.890884257385674,regular,0
2022-03-08,47,C地桑田路店,11002605,老板仔香脆海苔卷（原味）,包装海苔,706,385.0,0.5453257790368272,0.6968838526912181,0.3031161473087819,1.1785714285714286,0.43524888709024684,0.731788749494132,0.8662181303116148,intermittent,0
2022-03-08,47,C地桑田路店,11005780,大丰古法瓜子,包装坚果,706,387.0,0.5481586402266289,0.6997167138810199,0.3002832861189802,0.9285714285714286,0.7895588830433024,0.7895588830433024,0.8590651558073655,intermittent,0
2022-03-08,47,C地桑田路店,11008516,李子柒螺蛳粉335g,速食类,706,288.0,0.40793201133144474,0.7634560906515581,0.23654390934844194,0.9285714285714286,0.4724807770133549,0.3964993929583165,0.6853298259813841,low_volume_intermittent,1
2022-03-08,47,C地桑田路店,11008644,洽洽早餐每日坚果（燕麦片）,包装冲饮,706,23.0,0.032577903682719546,0.990084985835694,0.009915014164305949,0.0,0.026912181303116147,0.026912181303116147,0.013456090651558072,very_sparse,1
2022-03-08,47,C地桑田路店,12000134,百事可乐600ml,碳酸饮料,706,1598.0,2.263456090651558,0.2705382436260623,0.7294617563739377,1.9642857142857142,2.3828409550789154,2.0586806960744637,2.1087312828814246,regular,0
2022-03-08,47,C地桑田路店,12000292,红牛,功能饮料,706,3248.0,4.600566572237961,0.2847025495750708,0.7152974504249292,2.607142857142857,6.055240793201133,6.055240793201133,4.331191825171995,volatile,0
